system:index,Address,Country,Crop_Type,EVI,Elevation,Formatted_address,Latitude,Location_Type,Longitude,NDVI,NDWI,Nitrogen_High,Nitrogen_Low,Nitrogen_Medium,Phosphorous_High,Phosphorous_Low,Phosphorous_Medium,Potassium_High,Potassium_Low,Potassium_Medium,Rainfall,Region,Status_geocode,Type,pH_Acidic,pH_Alkaline,pH_Neutral,.geo
000000000000000001e5,"Jhalawar, Rajasthan",India,"Soybean, Wheat, Mustard, Coriander",0.3099918001157631,320.0,"Jhalawar, Rajasthan 326001, India",24.59390640258789,APPROXIMATE,76.1642846,0.09276260435581207,-0.16257761418819427,0.0,100.0,0.0,89.52,0.03,10.45,98.27,0.26,1.47,787.4699374437332,Rajasthan,Ok,"locality, political",0.0,0.03,99.97,"{""type"":""Point"",""coordinates"":[76.1642846,24.59390640258789]}"
000000000000000001e6,"Jhunjhunu, Rajasthan",India,"Bajra, Mustard, Wheat, Moong",0.6148085121656078,333.0,"Jhunjhunu, Rajasthan 333001, India",28.1317038,APPROXIMATE,75.4022233,0.22835950553417206,-0.28378379344940186,0.0,0.0,0.0,86.65,0.08,13.26,50.24,2.48,47.29,643.2208950519562,Rajasthan,Ok,"locality, political",0.03,14.32,85.65,"{""type"":""Point"",""coordinates"":[75.4022233,28.1317038]}"
000000000000000001e7,"Jodhpur, Rajasthan",India,"Bajra, Moong, Mustard, Gram",0.22050742988198196,219.0,"Jodhpur, Rajasthan, India",26.2389469,APPROXIMATE,73.0243094,0.13930581510066986,-0.27814555168151855,0.0,100.0,0.0,77.09,1.11,21.8,56.59,0.56,42.86,508.8434295654297,Rajasthan,Ok,"locality, political",0.19,46.84,52.97,"{""type"":""Point"",""coordinates"":[73.0243094,26.2389469]}"
000000000000000001e8,"Karauli, Rajasthan",India,"Wheat, Mustard, Bajra, Pulses",0.27182435504486613,273.0,"Karauli, Rajasthan, India",26.5049791,APPROXIMATE,77.0267705,0.10584469139575958,-0.2074536234140396,0.0,0.0,0.0,97.28,0.0,2.72,87.76,0.03,12.2,636.0035851597786,Rajasthan,Ok,"locality, political",0.0,0.08,99.92,"{""type"":""Point"",""coordinates"":[77.0267705,26.504979100000003]}"
000000000000000001e9,"Kota, Rajasthan",India,"Soybean, Wheat, Mustard, Rice",0.2690189886741611,259.0,"Kota, Rajasthan, India",25.2138156,APPROXIMATE,75.8647527,0.05907502397894859,-0.1019986942410469,0.0,100.0,0.0,76.86,0.03,23.11,79.84,0.38,19.78,664.2545031309128,Rajasthan,Ok,"locality, political",0.05,0.39,99.55,"{""type"":""Point"",""coordinates"":[75.8647527,25.213815600000004]}"
000000000000000001ea,"Nagaur, Rajasthan",India,"Bajra, Moong, Mustard, Wheat",0.4375101841290533,298.0,"Nagaur, Rajasthan 341001, India",27.1983368,APPROXIMATE,73.7493272,0.15716657042503357,-0.24797315895557404,0.0,0.0,0.0,80.51,0.01,19.48,55.12,0.93,43.96,431.5205514431,Rajasthan,Ok,"locality, political",0.0,26.69,73.31,"{""type"":""Point"",""coordinates"":[73.7493272,27.1983368]}"
000000000000000001eb,"Pali, Rajasthan",India,"Bajra, Moong, Mustard, Gram",0.23295454545454547,219.0,"Pali, Rajasthan 306401, India",25.7780623,APPROXIMATE,73.331147,0.07435055077075958,-0.14440107345581055,0.0,0.0,0.0,65.7,0.12,34.17,72.03,0.17,27.8,593.9332766532898,Rajasthan,Ok,"locality, political",0.01,33.2,66.79,"{""type"":""Point"",""coordinates"":[73.331147,25.778062300000002]}"
000000000000000001ec,"Pratapgarh, Rajasthan",India,"Maize, Wheat, Soybean, Pulses",0.3583646938077318,498.0,"Pratapgarh, Rajasthan, India",24.0339322,APPROXIMATE,74.7813183,0.1442885845899582,-0.2214765101671219,0.0,0.0,0.0,77.52,0.08,22.41,56.14,1.6,42.26,1108.7409476041794,Rajasthan,Ok,"locality, political",0.0,0.03,99.97,"{""type"":""Point"",""coordinates"":[74.7813183,24.0339322]}"
000000000000000001ed,"Rajsamand, Rajasthan",India,"Maize, Wheat, Mustard, Pulses",0.4509889154531624,545.0,"Rajsamand, Rajasthan, India",25.0583257,APPROXIMATE,73.8860034,0.11889081448316574,-0.18299567699432373,0.0,100.0,0.0,7.46,0.61,91.93,99.48,0.36,0.16,882.4712224006653,Rajasthan,Ok,"locality, political",0.19,5.09,94.72,"{""type"":""Point"",""coordinates"":[73.8860034,25.0583257]}"
000000000000000001ee,"Sikar, Rajasthan",India,"Bajra, Moong, Mustard, Wheat",0.5223423962233575,434.0,"Sikar, Rajasthan, India",27.6093912,APPROXIMATE,75.1397935,0.18881091475486755,-0.25401121377944946,0.0,100.0,0.0,90.45,0.61,8.94,86.95,0.43,12.62,588.0932853221893,Rajasthan,Ok,"locality, political",0.03,4.4,95.57,"{""type"":""Point"",""coordinates"":[75.1397935,27.6093912]}"
000000000000000001ef,"Sirohi, Rajasthan",India,"Maize, Wheat, Mustard, Bajra",0.2804107782680612,310.0,"Sirohi, Rajasthan 307001, India",24.8827147,APPROXIMATE,72.8608948,0.09577114135026932,-0.17946133017539978,0.0,100.0,0.0,85.67,0.19,14.14,42.65,0.84,56.52,980.6407012939453,Rajasthan,Ok,"locality, political",0.12,1.73,98.15,"{""type"":""Point"",""coordinates"":[72.8608948,24.882714700000005]}"
000000000000000001f1,"Udaipur, Rajasthan",India,"Maize, Wheat, Pulses, Mustard",0.8151228002320634,566.0,"Udaipur, Rajasthan, India",24.585445404052734,APPROXIMATE,73.712479,0.32606059312820435,-0.34659090638160706,0.0,0.0,0.0,43.27,2.74,53.98,3.61,66.82,29.56,943.0813960433006,Rajasthan,Ok,"locality, political",0.0,3.26,96.74,"{""type"":""Point"",""coordinates"":[73.712479,24.585445404052734]}"
00000000000000000231,"Peddapalli, Telangana",India,"Cotton, Paddy, Maize, Pulses",0.7504930966469427,230.0,"Peddapalli, Telangana, India",18.6151461,APPROXIMATE,79.3826826,0.2305256426334381,-0.283703476190567,0.0,100.0,0.0,100.0,0.0,0.0,16.13,16.13,67.74,1193.0523207187653,Telangana,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[79.3826826,18.615146099999997]}"
00000000000000000236,"Vikarabad, Telangana",India,"Cotton, Paddy, Pulses, Maize",0.08596620281438282,639.0,"Vikarabad, Telangana 501102, India",17.3364555,APPROXIMATE,77.9048268,0.04210439696907997,-0.1494550108909607,0.0,100.0,0.0,90.79,0.0,9.21,43.42,0.0,56.58,810.8360488414764,Telangana,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[77.9048268,17.336455500000003]}"
00000000000000000252,"Bhadohi, Uttar Pradesh",India,"Paddy, Wheat, Pulses, Mustard",0.25981803013099447,85.0,"Bhadohi Nagar Palika, Uttar Pradesh, India",25.3804531,APPROXIMATE,82.5676981,0.08341322839260101,-0.1625848263502121,0.0,100.0,0.0,0.13,51.15,48.72,16.67,0.0,83.33,751.9546021223068,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[82.56769810000002,25.380453100000004]}"
0000000000000000025c,"Fatehpur, Uttar Pradesh",India,"Rice, Wheat, Gram, Mustard",0.8762761302868255,120.0,"Fatehpur, Uttar Pradesh, India",25.9209503,APPROXIMATE,80.7996035,0.25703275203704834,-0.28577059507369995,0.0,100.0,0.0,43.02,0.01,56.98,0.28,0.03,99.68,687.485292673111,Uttar Pradesh,Ok,"locality, political",0.01,0.08,99.91,"{""type"":""Point"",""coordinates"":[80.7996035,25.9209503]}"
00000000000000000273,"Maharajganj, Uttar Pradesh",India,"Paddy, Wheat, Sugarcane, Mustard",0.7374631268436578,95.0,"Maharajganj, Uttar Pradesh 273303, India",27.1446035,APPROXIMATE,83.5621737,0.1982210874557495,-0.2561448812484741,0.0,100.0,0.0,32.58,4.43,63.0,26.15,10.75,63.1,1217.9694442339242,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[83.5621737,27.144603500000002]}"
0000000000000000027b,"Muzaffarnagar, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Potato",0.947929834848891,250.0,"Muzaffarnagar, Uttar Pradesh, India",29.4726817,APPROXIMATE,77.7085091,0.35085150599479675,-0.3905457854270935,0.0,100.0,0.0,9.7,26.76,63.54,5.23,21.7,73.07,1383.990937948227,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[77.7085091,29.4726817]}"
0000000000000000028a,"Sultanpur, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Pulses",0.3392523116849955,98.0,"Sultanpur, Uttar Pradesh, India",26.2585371,APPROXIMATE,82.0659858,0.12025526911020279,-0.20743103325366974,0.0,100.0,0.0,1.22,2.65,96.13,67.24,0.0,32.76,772.4426212310791,Uttar Pradesh,Ok,"locality, political",0.0,0.03,99.98,"{""type"":""Point"",""coordinates"":[82.0659858,26.258537100000005]}"
00000000000000000293,"Nainital, Uttarakhand",India,"Wheat, Barley, Mandua, Vegetables",-0.2337496968227019,1970.0,"Nainital, Uttarakhand, India",29.3924139,APPROXIMATE,79.4533773,0.04966651275753975,-0.07957544922828674,0.0,100.0,0.0,21.92,11.09,66.99,33.45,8.96,57.59,2180.8182843327522,Uttarakhand,Ok,"locality, political",3.89,0.09,96.02,"{""type"":""Point"",""coordinates"":[79.4533773,29.392413900000005]}"
00000000000000000296,"Rudraprayag, Uttarakhand",India,"Mandua, Wheat, Barley, Pulses",0.36227002716850076,655.0,"Rudraprayag, Uttarakhand 246171, India",30.2850407,APPROXIMATE,78.982194,0.11280487477779388,-0.22461538016796112,0.0,100.0,0.0,12.46,1.45,86.1,52.78,2.0,45.22,1243.1342306137085,Uttarakhand,Ok,"locality, political",2.03,0.0,97.97,"{""type"":""Point"",""coordinates"":[78.982194,30.285040700000003]}"
00000000000000000297,"Tehri Garhwal, Uttarakhand",India,"Wheat, Mandua, Barley, Potato",2.4982165096997804,916.0,"Tehri, Uttarakhand, India",30.3825777,APPROXIMATE,78.4737736,0.748619556427002,-0.6849998235702515,0.0,0.0,0.0,61.39,7.81,30.8,42.06,4.64,53.3,1221.6745800971985,Uttarakhand,"2 found, use single geocode.","locality, political",0.09,0.06,99.85,"{""type"":""Point"",""coordinates"":[78.4737736,30.382577699999995]}"
00000000000000000299,"Uttarkashi, Uttarakhand",India,"Wheat, Barley, Mandua, Potato",0.8579409417398244,1142.0,"Uttarkashi, Uttarakhand, India",30.7305713,APPROXIMATE,78.4436728,0.2603331208229065,-0.31045541167259216,0.0,100.0,0.0,13.57,21.05,65.38,9.04,22.36,68.6,2105.8892064094543,Uttarakhand,Ok,"locality, political",1.32,0.0,98.68,"{""type"":""Point"",""coordinates"":[78.4436728,30.73057130000001]}"
000000000000000002d4,"Kargil, Ladakh",India,"Barley, Buckwheat, Peas, Apricot",0.1969995570773217,2754.0,Kargil 194103,34.5538522,APPROXIMATE,76.1348944,0.07111094892024994,-0.15181472897529602,0.0,0.0,0.0,0.0,28.57,71.43,42.86,57.14,0.0,251.6946324110031,Ladakh,Ok,"locality, political",0.0,14.29,85.71,"{""type"":""Point"",""coordinates"":[76.1348944,34.553852199999994]}"
000000000000000002d5,"Leh, Ladakh",India,"Barley, Buckwheat, Mustard, Peas",0.2723402777644268,3411.0,Leh,34.1525864,APPROXIMATE,77.5770535,0.05375261977314949,-0.09660474210977554,0.0,0.0,0.0,36.64,30.53,32.82,61.83,15.27,22.9,189.73824003338814,Ladakh,Ok,"locality, political",0.0,4.58,95.42,"{""type"":""Point"",""coordinates"":[77.5770535,34.1525864]}"
000000000000000002d8,"Karaikal, Puducherry",India,"Paddy, Sugarcane, Pulses, Coconut",0.501947621275468,3.0,"Karaikal, Puducherry, India",10.9254398,APPROXIMATE,79.8380056,0.1988978534936905,-0.2930597960948944,0.0,100.0,0.0,53.4,4.2,42.4,29.2,20.4,50.4,1616.4507843255997,Puducherry,Ok,"locality, political",3.3,1.1,95.6,"{""type"":""Point"",""coordinates"":[79.8380056,10.925439799999998]}"
000000000000000002d9,"Puducherry, Puducherry",India,"Paddy, Sugarcane, Groundnut, Vegetables",0.8111113941050243,12.0,"Puducherry, India",11.9415915,APPROXIMATE,79.8083133,0.24165381491184235,-0.2780877947807312,0.0,100.0,0.0,72.41,5.06,22.53,28.04,28.95,43.0,1351.1879622936249,Puducherry,Ok,"locality, political",1.76,5.58,92.66,"{""type"":""Point"",""coordinates"":[79.8083133,11.9415915]}"
0000000000000000020e,"Tenkasi, Tamil Nadu",India,"Banana, Paddy, Turmeric, Tapioca",0.2432771194165907,161.0,"Tenkasi, Tamil Nadu, India",8.9564008,APPROXIMATE,77.3152492,0.11186795681715012,-0.21860189735889435,0.01,99.99,0.0,88.65,1.67,9.68,85.6,2.14,12.26,1798.4441633224487,Tamil Nadu,Ok,"locality, political",2.43,3.01,94.56,"{""type"":""Point"",""coordinates"":[77.3152492,8.956400800000003]}"
0000000000000000024b,"Bahraich, Uttar Pradesh",India,"Paddy, Wheat, Sugarcane, Pulses, Mustard",0.29779274645376264,124.0,"Bahraich, Uttar Pradesh, India",27.5705152,APPROXIMATE,81.5976672,0.0858682170510292,-0.13713707029819489,0.01,99.99,0.0,0.09,7.77,92.14,0.04,7.64,92.32,952.795928478241,Uttar Pradesh,Ok,"locality, political",0.02,0.14,99.84,"{""type"":""Point"",""coordinates"":[81.5976672,27.570515200000003]}"
00000000000000000278,"Meerut, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Potato",0.3496595868157667,225.0,"Meerut, Uttar Pradesh, India",28.9844618,APPROXIMATE,77.7064137,0.10971936583518982,-0.19061273336410522,0.01,99.99,0.0,3.42,30.44,66.14,22.41,0.04,77.55,1003.3795928955078,Uttar Pradesh,Ok,"locality, political",0.03,0.01,99.97,"{""type"":""Point"",""coordinates"":[77.7064137,28.9844618]}"
00000000000000000254,"Budaun, Uttar Pradesh",India,"Wheat, Bajra, Mustard, Maize",0.9592347501598045,174.0,"Budaun, Uttar Pradesh 243601, India",28.0311101,APPROXIMATE,79.1271229,0.2613328993320465,-0.30113065242767334,0.02,99.98,0.0,0.03,26.65,73.32,0.12,25.93,73.95,817.5870921611786,Uttar Pradesh,Ok,"locality, political",0.0,0.04,99.96,"{""type"":""Point"",""coordinates"":[79.1271229,28.031110099999996]}"
00000000000000000261,"Gonda, Uttar Pradesh",India,"Paddy, Wheat, Sugarcane, Mustard, Lentils",0.30056771434773966,110.0,"Gonda, Uttar Pradesh, India",27.1339874,APPROXIMATE,81.9618979,0.1092359647154808,-0.18717485666275024,0.02,99.98,0.0,5.34,19.81,74.85,0.05,30.27,69.68,1041.4831955432892,Uttar Pradesh,Ok,"locality, political",0.02,0.03,99.96,"{""type"":""Point"",""coordinates"":[81.96189790000001,27.1339874]}"
00000000000000000288,"Sitapur, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Potato",0.3164979115807191,140.0,"Sitapur, Uttar Pradesh 261001, India",27.5680156,APPROXIMATE,80.6789519,0.09828890115022659,-0.18467558920383453,0.02,99.98,0.0,11.03,13.68,75.29,1.48,0.08,98.44,925.8280527591705,Uttar Pradesh,Ok,"locality, political",0.01,0.0,99.99,"{""type"":""Point"",""coordinates"":[80.6789519,27.568015600000003]}"
00000000000000000099,"Siwan, Bihar",India,"Wheat, Rice, Sugarcane",0.36349238697910913,69.0,"Siwan, Bihar, India",26.2243204,APPROXIMATE,84.3599953,0.1086118072271347,-0.2033196985721588,0.03,99.97,0.0,58.36,3.92,37.71,17.14,0.76,82.1,1076.663315296173,Bihar,Ok,"locality, political",5.03,1.47,93.5,"{""type"":""Point"",""coordinates"":[84.3599953,26.224320400000003]}"
00000000000000000208,"Perambalur, Tamil Nadu",India,"Maize, Cotton, Onion, Sugarcane",2.1592171016102166,118.0,"Perambalur, Tamil Nadu 621212, India",11.2342104,APPROXIMATE,78.8806852,0.7335127592086792,-0.6563335061073303,0.03,99.97,0.0,0.15,35.26,64.59,49.53,1.78,48.69,1389.1007866859436,Tamil Nadu,Ok,"locality, political",0.03,6.05,93.91,"{""type"":""Point"",""coordinates"":[78.8806852,11.234210400000002]}"
00000000000000000263,"Hamirpur, Uttar Pradesh",India,"Gram, Wheat, Groundnut, Mustard, Bajra",1.0903271156948757,117.0,"Hamirpur, Uttar Pradesh 210301, India",25.9548043,APPROXIMATE,80.1526271,0.3969160318374634,-0.4417051076889038,0.03,99.97,0.0,24.66,8.94,66.4,0.91,3.79,95.3,727.4803607463837,Uttar Pradesh,"2 found, use single geocode.","locality, political",0.0,0.14,99.86,"{""type"":""Point"",""coordinates"":[80.1526271,25.9548043]}"
0000000000000000026a,"Kannauj, Uttar Pradesh",India,"Potato, Wheat, Mustard, Rice, Mentha (mint)",0.6860065077707833,135.0,"Kannauj, Uttar Pradesh, India",27.0514156,APPROXIMATE,79.9136731,0.25050389766693115,-0.3143361508846283,0.03,99.98,0.0,6.16,7.08,86.76,0.05,5.78,94.18,855.3039910793304,Uttar Pradesh,Ok,"locality, political",0.05,0.26,99.69,"{""type"":""Point"",""coordinates"":[79.9136731,27.0514156]}"
0000000000000000025b,"Farrukhabad, Uttar Pradesh",India,"Potato, Wheat, Mustard, Sugarcane",0.634899947792601,154.0,"Farrukhabad, Uttar Pradesh, India",27.3825853,APPROXIMATE,79.5840195,0.22581709921360016,-0.2927003800868988,0.04,99.96,0.0,2.27,20.67,77.06,6.02,2.38,91.6,1013.9789179563522,Uttar Pradesh,Ok,"locality, political",0.16,0.09,99.76,"{""type"":""Point"",""coordinates"":[79.5840195,27.382585299999995]}"
00000000000000000284,"Shahjahanpur, Uttar Pradesh",India,"Wheat, Paddy, Mustard, Sugarcane",0.2767095803377361,156.0,"Shahjahanpur, Uttar Pradesh, India",27.8753399,APPROXIMATE,79.9147268,0.09007720649242401,-0.16959063708782196,0.04,99.96,0.0,26.5,20.6,52.9,0.1,27.44,72.46,978.9407110214233,Uttar Pradesh,Ok,"locality, political",0.0,0.08,99.92,"{""type"":""Point"",""coordinates"":[79.9147268,27.8753399]}"
000000000000000001f8,"Ariyalur, Tamil Nadu",India,"Paddy, Sugarcane, Groundnut, Cotton",0.3943705536653263,84.0,"Ariyalur, Tamil Nadu, India",11.1403677,APPROXIMATE,79.07444763183594,0.12668463587760925,-0.20825806260108948,0.08,99.92,0.0,4.14,0.89,94.97,0.05,0.72,99.22,1309.8896759748459,Tamil Nadu,Ok,"locality, political",0.18,0.04,99.78,"{""type"":""Point"",""coordinates"":[79.07444763183594,11.1403677]}"
00000000000000000257,"Chitrakoot, Uttar Pradesh",India,"Bajra, Wheat, Groundnut, Gram, Mustard",0.8456206679269062,141.0,"Chitrakoot, Madhya Pradesh, India",25.1788154,APPROXIMATE,80.8654534,0.40052586793899536,-0.4730713367462158,0.08,99.92,0.0,9.78,31.06,59.16,42.82,1.9,55.28,734.1617224216461,Madhya Pradesh,Ok,"locality, political",0.08,0.34,99.58,"{""type"":""Point"",""coordinates"":[80.8654534,25.178815400000005]}"
00000000000000000280,"Rampur, Uttar Pradesh",India,"Paddy, Wheat, Sugarcane, Mustard",0.3627689278071822,192.0,"Rampur, Uttar Pradesh 244901, India",28.798299,APPROXIMATE,79.0220287,0.08277807384729385,-0.13343392312526703,0.12,99.88,0.0,11.16,11.33,77.51,0.35,19.19,80.46,1206.2704226970673,Uttar Pradesh,Ok,"locality, political",0.06,0.05,99.89,"{""type"":""Point"",""coordinates"":[79.0220287,28.798299]}"
0000000000000000024e,"Banda, Uttar Pradesh",India,"Groundnut, Wheat, Gram, Mustard, Bajra",0.4380072685074715,127.0,"Banda, Uttar Pradesh 210001, India",25.4762689,APPROXIMATE,80.3395498,0.14215600490570068,-0.2275025099515915,0.16,99.84,0.0,44.64,5.64,49.72,0.41,3.31,96.27,682.9219017028809,Uttar Pradesh,Ok,"locality, political",0.05,0.08,99.87,"{""type"":""Point"",""coordinates"":[80.3395498,25.4762689]}"
00000000000000000246,"Amroha, Uttar Pradesh",India,"Sugarcane, Mango, Rice, Wheat",0.4300183504872601,223.0,"Amroha, Uttar Pradesh 244221, India",28.9051778,APPROXIMATE,78.467318,0.10536552965641022,-0.17059031128883362,0.22,99.78,0.0,12.33,20.81,66.86,0.13,4.07,95.8,1250.0458533763885,Uttar Pradesh,Ok,"locality, political",0.12,0.1,99.78,"{""type"":""Point"",""coordinates"":[78.467318,28.90517780000001]}"
00000000000000000230,"Nizamabad, Telangana",India,"Paddy, Maize, Turmeric, Sugarcane",0.3090239508332654,397.0,"Nizamabad, Telangana, India",18.6725047,APPROXIMATE,78.0940867,0.10797285288572311,-0.19000717997550964,0.36,99.64,0.0,82.86,1.79,15.36,72.14,0.71,27.14,1234.5225616693497,Telangana,Ok,"locality, political",10.71,0.0,89.29,"{""type"":""Point"",""coordinates"":[78.0940867,18.6725047]}"
00000000000000000283,"Sant Kabir Nagar, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Lentils",0.6011949215832711,80.0,"Sant Kabir Nagar, Uttar Pradesh, India",26.7671755,APPROXIMATE,83.0361376,0.2577916383743286,-0.37664568424224854,0.03,99.96,0.01,2.66,30.96,66.38,0.05,2.49,97.46,998.6818990707397,Uttar Pradesh,Ok,"administrative_area_level_3, political",0.02,0.03,99.95,"{""type"":""Point"",""coordinates"":[83.0361376,26.767175500000008]}"
0000000000000000026e,"Kaushambi, Uttar Pradesh",India,"Paddy, Wheat, Gram, Mustard",0.6167933655839668,108.0,"Kaushambi, Uttar Pradesh 212214, India",25.361054,APPROXIMATE,81.4031707,0.2530421316623688,-0.32002800703048706,0.0,99.99,0.01,0.1,3.94,95.96,55.78,0.1,44.13,756.8989386558533,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[81.4031707,25.361054000000003]}"
00000000000000000249,"Azamgarh, Uttar Pradesh",India,"Rice, Wheat, Maize, Mustard, Vegetables",0.6640701071080818,86.0,"Azamgarh, Uttar Pradesh, India",26.0739138,APPROXIMATE,83.1859495,0.16251027584075928,-0.2177537977695465,0.03,99.96,0.01,28.86,22.14,48.99,1.36,2.72,95.91,734.6711755990982,Uttar Pradesh,Ok,"locality, political",0.05,1.51,98.44,"{""type"":""Point"",""coordinates"":[83.1859495,26.0739138]}"
00000000000000000265,"Hardoi, Uttar Pradesh",India,"Wheat, Paddy, Mustard, Sugarcane",0.3143579072532699,145.0,"Hardoi, Uttar Pradesh 241001, India",27.3965071,APPROXIMATE,80.1250479,0.11212333291769028,-0.19107025861740112,0.04,99.95,0.01,69.12,0.03,30.85,0.04,3.51,96.45,964.6655121445656,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[80.1250479,27.396507100000004]}"
0000000000000000028b,"Unnao, Uttar Pradesh",India,"Wheat, Mustard, Sugarcane, Vegetables",1.4958448753462603,125.0,"Unnao, Uttar Pradesh, India",26.5393449,APPROXIMATE,80.4878195,0.5117912888526917,-0.49020808935165405,0.04,99.95,0.01,3.8,36.39,59.81,1.09,1.46,97.45,794.2275213003159,Uttar Pradesh,Ok,"locality, political",0.0,4.29,95.71,"{""type"":""Point"",""coordinates"":[80.4878195,26.5393449]}"
0000000000000000028c,"Varanasi, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Pulses",0.27034192585329264,81.0,"Varanasi, Uttar Pradesh, India",25.3176452,APPROXIMATE,82.9739144,0.09143728017807007,-0.16148661077022552,0.04,99.95,0.01,3.8,36.39,59.81,1.09,1.46,97.45,779.1126236915588,Uttar Pradesh,Ok,"locality, political",0.0,4.29,95.71,"{""type"":""Point"",""coordinates"":[82.9739144,25.317645200000005]}"
0000000000000000020b,"Ranipet, Tamil Nadu",India,"Paddy, Groundnut, Sugarcane, Vegetables",0.2652022502009108,185.0,"Ranipet, Tamil Nadu, India",12.9487403,APPROXIMATE,79.318978,0.11385247856378555,-0.2129862904548645,0.05,99.93,0.01,47.56,1.59,50.85,1.56,26.83,71.62,1224.8152433633804,Tamil Nadu,Ok,"locality, political",0.17,4.74,95.09,"{""type"":""Point"",""coordinates"":[79.318978,12.9487403]}"
00000000000000000260,"Ghazipur, Uttar Pradesh",India,"Rice, Wheat, Mustard, Lentil, Sugarcane",0.3415384615384615,74.0,"Ghazipur, Uttar Pradesh 233001, India",25.5877901,APPROXIMATE,83.5783078,0.12045319378376007,-0.19423745572566986,0.06,99.94,0.01,5.39,41.91,52.7,14.16,20.03,65.82,819.7439243793488,Uttar Pradesh,Ok,"locality, political",0.03,0.88,99.09,"{""type"":""Point"",""coordinates"":[83.5783078,25.587790100000003]}"
00000000000000000244,"Ambedkar Nagar, Uttar Pradesh",India,"Rice, Wheat, Gram, Mustard",1.5081868699386418,89.0,"Ambedkar Nagar, Uttar Pradesh, India",26.3745075,APPROXIMATE,82.6915429,0.5075064897537231,-0.5137481093406677,0.27,99.71,0.02,5.01,43.06,51.92,0.4,8.14,91.46,910.3001112937927,Uttar Pradesh,Ok,"administrative_area_level_3, political",0.37,6.16,93.47,"{""type"":""Point"",""coordinates"":[82.6915429,26.374507499999996]}"
0000000000000000027f,"Raebareli, Uttar Pradesh",India,"Wheat, Paddy, Mustard, Sugarcane",0.2612120934654285,116.0,"Raebareli, Uttar Pradesh, India",26.2144806,APPROXIMATE,81.2528139,0.0904657393693924,-0.17282234132289886,0.0,99.98,0.02,30.83,15.53,53.63,0.25,9.38,90.37,908.3859493732452,Uttar Pradesh,Ok,"locality, political",0.02,0.0,99.98,"{""type"":""Point"",""coordinates"":[81.2528139,26.2144806]}"
000000000000000001fb,"Cuddalore, Tamil Nadu",India,"Sugarcane, Paddy, Groundnut, Pulses",0.6816964440877509,7.0,"Cuddalore, Tamil Nadu, India",11.7480419,APPROXIMATE,79.7713687,0.27415594458580017,-0.33463332056999207,0.02,99.96,0.02,68.55,0.89,30.56,17.45,10.48,72.06,1557.5927811861038,Tamil Nadu,Ok,"locality, political",1.33,4.49,94.17,"{""type"":""Point"",""coordinates"":[79.7713687,11.7480419]}"
00000000000000000287,"Siddharthnagar, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Sugarcane",0.3822203878675821,88.0,"Naugarh, Uttar Pradesh 272203, India",27.2990659,APPROXIMATE,83.0927827,0.12651841342449188,-0.18846216797828674,0.08,99.9,0.02,0.69,25.93,73.38,0.2,1.26,98.54,1153.1030585765839,Uttar Pradesh,Ok,"locality, political",0.01,2.0,97.99,"{""type"":""Point"",""coordinates"":[83.0927827,27.2990659]}"
0000000000000000027d,"Pratapgarh, Uttar Pradesh",India,"Aonla (Gooseberry), Paddy, Wheat, Mustard",1.653763440860215,94.0,"Pratapgarh, Uttar Pradesh, India",25.8973038,APPROXIMATE,81.9452981,0.5720299482345581,-0.5625290274620056,0.1,99.88,0.02,26.83,1.53,71.63,67.92,0.92,31.16,823.5785130262375,Uttar Pradesh,"2 found, use single geocode.","locality, political",0.01,0.94,99.04,"{""type"":""Point"",""coordinates"":[81.9452981,25.897303800000003]}"
00000000000000000285,"Shamli, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Potato",0.7289172231771264,246.0,"Shamli, Uttar Pradesh 247776, India",29.4501986,APPROXIMATE,77.3172046,0.2639716863632202,-0.31834322214126587,0.12,99.86,0.02,0.74,20.26,79.0,0.02,19.66,80.32,1220.4739228487015,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[77.3172046,29.4501986]}"
